user_id,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
76561198024874914,203770,9900,39210,730,269470,8500,251870,42960,208140,313740
76561198025166784,236850,251810,10190,20590,394360,214950,304030,359550,429200,47410
76561198025421466,730,295270,9900,226700,4000,269470,500,251870,372000,8930
76561198025457606,207890,295270,230410,212200,251810,200210,386360,221100,202990,231670
76561198025549075,39210,363970,251810,10,429200,268850,48700,330070,107410,231430
76561198025584387,236850,39210,207890,252490,251810,216150,10190,20590,238960,372000
76561198025753900,207890,236850,202990,251810,48700,216150,230410,42690,322170,226700
76561198025771430,304030,107410,730,251810,202990,429200,105600,372000,228180,212160
76561198025875166,200210,240,10,295270,47410,236390,251810,255480,33930,226700
76561198025986320,200210,221100,268850,240,372000,330070,295270,255480,236390,47410
76561198026002038,226700,429200,47410,388080,228180,200210,231060,323220,24980,230780
76561198026129803,228180,201230,322170,252490,378120,226320,295270,203770,381210,330070
76561198026205967,268850,47410,304030,429200,236850,330070,228180,10190,251810,216150
76561198026241608,39210,9900,238960,42960,226700,8930,364420,10190,107410,25800
76561198026277941,730,203770,429200,10190,240,269470,42960,500,207890,359550
76561198026451174,39210,363970,207890,216150,234630,105600,364360,8800,295270,313740
76561198026476914,9900,107410,346110,429200,200210,113400,269470,47410,359550,268850
76561198026482533,730,295270,207890,378120,202990,364360,228180,269470,214950,231670
76561198026496199,39210,251810,304030,10190,10,363970,429200,42690,322170,42710
76561198026546907,304030,311210,231670,271590,385770,238960,268850,113400,9900,202990
76561198026558401,429200,304030,203770,39210,313740,236430,230780,200210,207890,359550
76561198026651626,236850,207890,378120,372000,304030,20590,4000,252490,212160,8800
76561198026714038,730,295270,10,9900,500,269470,310950,236390,372000,226700
76561198026737579,4000,39210,48700,370240,207890,429200,330160,251810,251870,268850
76561198026739820,39210,203770,363970,240,200210,500,231670,251870,231430,10
76561198026849065,4000,39210,429200,251810,346110,9900,359550,730,107410,304030
76561198026872904,207890,107410,730,33930,378120,500,4000,8930,40100,269470
76561198026988974,39210,10,221100,268850,251810,372000,236430,105600,330070,250900
76561198027022401,4000,39210,251810,429200,10,207890,226700,20590,295110,378120
76561198027085935,39210,207890,322170,202990,231670,359550,10190,107410,438040,237310
76561198027091502,730,269470,107410,40100,42960,295270,259060,429200,282660,47410
76561198027117853,10,39210,378120,231670,500,310950,363970,34220,200210,385770
76561198027199853,304030,228180,202990,251810,730,295270,8800,346110,381210,17020
76561198027239098,39210,203770,10190,330070,45760,363890,9900,207890,251870,323220
76561198027341719,268850,39210,9900,389430,47410,346110,359550,251810,252490,10190
76561198027377370,730,240,203770,4000,269470,10190,201230,429200,378120,330070
76561198027548448,295270,9900,216150,346110,10,47410,269470,364360,363970,388080
76561198027551912,39210,730,9900,429200,310950,113400,359550,202990,438040,214950
76561198027640995,207890,330070,221100,8500,42710,212200,374320,42690,10190,203770
76561198027674296,9900,330070,271590,500,310950,359550,10190,24960,207890,251870
76561198027828920,730,207890,10,295270,429200,330070,4000,271590,9900,105600
76561198027883398,304030,236850,39210,394360,429200,216150,372000,8930,214950,238960
76561198028031382,730,236850,240,231670,207890,295270,8800,359550,378120,230410
76561198028097683,39210,48700,4000,216150,251810,231430,252950,203770,346110,335300
76561198028232437,9900,363970,207890,330070,500,203770,359550,268850,34220,271590
76561198028269131,378120,10,201230,20590,330070,295270,231430,364360,203770,113400
76561198028337483,39210,207890,378120,295270,231670,10,251810,230410,200210,313740
76561198028436289,236850,378120,394360,214950,295270,216150,20590,207890,113400,730
76561198028458584,107410,10,212200,310950,9900,236850,311210,42710,25800,372000
76561198028497221,268850,295270,107410,251810,378120,39210,10,200210,230410,212200
76561198028567603,39210,268850,10,304030,429200,113400,378120,200210,9900,4000
76561198028630096,330070,10190,201230,228180,240,202990,8800,47410,295270,323220
76561198028776720,304030,429200,236850,203770,730,48700,216150,230780,4000,201230
76561198029021236,4000,39210,730,9900,200210,429200,207890,374320,221100,335300
76561198029122223,268850,107410,216150,203770,252490,378120,8500,363970,47410,304030
76561198029151559,39210,10,251810,295270,346110,107410,500,47410,378120,322170
76561198029177268,200210,240,203770,207890,231670,231430,226320,230410,201230,221100
76561198029278666,39210,240,212200,236850,203770,8930,10190,48700,42960,269470
76561198029309961,730,429200,4000,236430,370240,359550,107410,10190,33930,236390
76561198029315913,304030,47410,429200,359550,363970,268850,17020,330070,33930,204880
76561198029374552,203770,730,330070,313740,240,252490,389430,45760,339800,201230
76561198029440209,10190,203770,252490,236850,313740,330070,204880,429200,269470,45760
76561198029459442,39210,4000,207890,200210,429200,10,226700,378120,32510,113400
76561198029477557,39210,304030,226700,429200,24980,313740,8930,268850,47810,372000
76561198029590215,500,216150,47410,251810,268850,231430,370240,730,113400,250900
76561198029668305,295270,231670,730,378120,107410,10,268850,9900,269470,200210
76561198029779898,113400,10,251810,10190,429200,500,269470,730,346900,243870
76561198029841229,39210,4000,378120,268850,207890,304030,346110,251810,8500,429200
76561198029863015,359550,346110,47410,10,9900,269470,107410,268850,221100,378120
76561198029885414,207890,295270,10,378120,251810,322170,33930,8800,364360,231670
76561198029888944,268850,107410,9900,231430,429200,363970,203770,200210,10,20590
76561198029909934,4000,730,9900,113400,269470,500,107410,10190,370240,271590
76561198029991936,39210,10,330070,42710,268850,389430,201230,237310,385770,363970
76561198030076694,39210,4000,378120,10190,252490,201230,236850,203770,384300,20590
76561198030139566,268850,47410,730,113400,295270,346110,216150,250900,203770,236850
76561198030147448,268850,346110,39210,9900,107410,113400,203770,252490,304030,200210
76561198030165043,295270,216150,251810,231430,394360,389430,207890,42690,236390,730
76561198030318141,730,295270,207890,231670,221100,378120,200210,346110,269470,364360
76561198030362873,236850,330070,39210,271590,359550,310950,307780,9900,201230,203770
76561198030405209,346110,236850,322170,240,42710,230410,359550,295270,226700,201230
76561198030435912,268850,330070,216150,10190,378120,8500,236850,230410,310950,251810
76561198030521731,231670,9900,295270,48700,730,378120,202990,240,207890,230410
76561198030652936,39210,231670,237310,389430,202990,322170,48700,231430,214950,385760
76561198030851637,9900,226700,240,304030,107410,251810,42960,212200,8930,200210
76561198030900936,107410,429200,10190,42960,304030,39210,4000,202990,230780,282660
76561198030915167,730,236850,295270,500,20590,47410,389430,370240,269470,394360
76561198031062201,39210,236850,730,389430,250900,372000,4000,237310,231670,212160
76561198031139114,236850,730,231670,230410,372000,231430,386360,212160,359550,203770
76561198031165376,39210,372000,240,310950,322170,389430,45760,237310,330070,301610
76561198031168136,268850,9900,378120,252490,295270,20590,207890,238960,216150,8800
76561198031179160,39210,236850,216150,251810,389430,48700,394360,212200,42690,10190
76561198031193443,268850,107410,304030,429200,228180,47410,394360,251810,10190,214950
76561198031254234,207890,231670,203770,730,295270,313740,378120,200210,201230,231430
76561198031476462,240,203770,10190,200210,236850,45760,47410,8500,212200,346110
76561198031513719,378120,231670,240,295270,39210,216150,252490,238960,730,389430
76561198031571994,429200,20590,330070,500,214950,47410,374320,268850,304030,230780
76561198031573535,730,216150,295270,269470,202990,346110,251810,113400,10,47410
76561198031604683,4000,39210,304030,730,429200,216150,48700,20590,214950,8500
76561198031668425,730,268850,295270,4000,47410,9900,216150,346110,8500,311210
76561198031754320,9900,39210,107410,269470,429200,363970,221100,304030,282660,8930
76561198031785388,216150,48700,9900,39210,214950,8500,295270,282350,252950,48720
76561198031787813,39210,322170,42710,346110,42690,202990,228180,364360,252950,372000
76561198031822010,730,429200,107410,236850,202990,113400,214950,207890,370240,200210
76561198031963241,39210,304030,429200,240,48700,203770,107410,268850,202990,214950
76561198032037567,268850,269470,47410,252490,10,8500,359550,203770,330070,201230
76561198032115417,39210,9900,268850,4000,10190,330070,221100,236390,202990,282350
76561198032213598,236850,429200,10190,202990,394360,231430,304030,251810,216150,214950
76561198032292273,4000,39210,295270,10,236390,216150,252490,363970,34220,330070
76561198032380585,39210,252490,9900,25800,216150,203770,236390,45760,20590,105600
76561198032382249,203770,207890,730,313740,330070,214950,221100,202990,231430,33930
76561198032516184,240,207890,295270,251810,200210,212200,363970,230410,322170,231670
76561198032606919,236850,39210,200210,10,295270,388080,231430,212200,386360,500
76561198032608504,39210,200210,231670,203770,231430,230410,207890,252950,221100,201230
76561198032782718,39210,251810,48700,107410,207890,304030,378120,216150,429200,113400
76561198032824676,39210,378120,268850,107410,310950,429200,346110,269470,374320,8500
76561198032943676,39210,207890,231670,730,42960,202990,364420,282660,372000,389430
76561198033089250,500,730,10,107410,203770,269470,201230,364360,378120,20590
76561198033161690,107410,9900,10,269470,226700,304030,282660,42960,429200,212200
76561198033191354,730,295270,236850,207890,231670,4000,378120,500,370240,389430
76561198033248181,9900,107410,238960,268850,304030,271590,282350,214950,39210,384300
76561198033357261,730,500,207890,295270,231670,378120,113400,200210,20590,203770
76561198033639819,295270,378120,216150,730,113400,207890,20590,214950,9900,231670
76561198033673964,268850,378120,39210,8800,9900,10190,238960,216150,252490,251810
76561198033749767,47410,346110,730,216150,251810,500,268850,378120,364360,228180
76561198033756955,39210,9900,203770,10190,346110,429200,271590,269470,204880,42710
76561198033803142,39210,304030,4000,8930,429200,295110,202990,268850,251810,226700
76561198033807841,9900,207890,268850,363970,107410,429200,271590,226700,10,216150
76561198033847436,39210,240,48700,203770,216150,207890,201230,231430,378120,252950
76561198033854273,39210,10190,240,107410,429200,389430,203770,216150,730,4000
76561198033887340,730,269470,295270,271590,500,9900,216150,107410,389430,8800
76561198033946311,39210,4000,295270,378120,252490,216150,10,252950,201230,226700
76561198034241967,295270,236850,378120,231670,730,230410,10,207890,20590,214950
76561198034271112,207890,330070,363970,203770,251810,231430,212200,25800,24960,271590
76561198034307537,295270,378120,251810,10,230410,363970,34220,4000,71270,42710
76561198034393038,295270,730,34220,216150,500,330070,370240,71270,394360,238960
76561198034490427,236850,207890,216150,251810,20590,48700,25800,304030,231430,214950
76561198034588968,39210,4000,304030,240,48700,378120,207890,372000,322170,200210
76561198034630921,4000,10190,330070,429200,236850,203770,20590,113400,393530,231430
76561198034648579,39210,429200,9900,304030,226700,8930,42960,313740,251870,363970
76561198034669513,207890,212200,240,39210,4000,48700,363970,251810,322170,359550
76561198034742298,429200,39210,236850,20590,9900,394360,251810,252490,10190,230780
76561198034743819,39210,363970,310950,226700,113400,322170,304030,378120,268850,251810
76561198034790598,39210,240,203770,200210,212200,48700,231430,216150,429200,113400
76561198034805813,107410,236850,730,394360,212160,48700,251810,372000,500,304030
76561198034848372,236850,10,251810,359550,429200,378120,47410,322170,386360,231430
76561198034890427,295270,268850,200210,107410,47410,378120,231670,730,385770,364360
76561198034891300,730,295270,378120,269470,47410,268850,346110,500,228180,17020
76561198035026020,39210,429200,10,25800,226700,311210,212200,230780,252490,105600
76561198035179557,39210,378120,4000,42710,10190,201230,240,322170,8500,204880
76561198035352189,730,231670,269470,203770,201230,295270,202990,207890,330070,378120
76561198035513495,231670,295270,378120,200210,201230,322170,10,230410,207890,42710
76561198035554804,207890,364360,216150,295270,378120,201230,203770,346110,8500,730
76561198035575221,730,240,295270,389430,269470,228180,216150,364360,4000,201230
76561198035608045,10,42710,207890,304030,226700,216150,251810,385770,201230,313740
76561198035667531,9900,730,238960,269470,500,295270,10,113400,8800,271590
76561198035690089,4000,107410,10190,429200,304030,207890,370240,363890,20590,42960
76561198035710063,304030,268850,113400,238960,20590,203770,240,252490,378120,295110
76561198035803168,4000,39210,304030,251810,378120,207890,374320,500,40100,370240
76561198035885260,236850,304030,10,231670,113400,9900,238960,269470,295270,386360
76561198036015825,39210,304030,207890,238960,20590,429200,10190,251810,236850,240
76561198036016971,730,295270,363970,240,47410,359550,10,385770,4000,304030
76561198036274294,39210,203770,113400,9900,429200,4000,230780,231430,212200,10190
76561198036383576,207890,295270,9900,236850,216150,221100,268850,378120,252490,201230
76561198036427945,39210,203770,429200,10190,236850,252490,212200,313740,230780,201230
76561198036542582,251810,295270,207890,9900,10,238960,271590,311210,330070,226700
76561198036575815,295270,207890,216150,364360,231430,378120,500,251810,48720,394360
76561198036698143,39210,216150,4000,252490,20590,429200,236850,268850,207890,231430
76561198036705120,304030,216150,39210,268850,48700,236850,107410,9900,346110,322170
76561198036822363,236850,9900,39210,238960,20590,730,500,269470,10190,304030
76561198036883029,268850,216150,9900,107410,346110,238960,250900,500,42710,394360
76561198036926172,207890,221100,313740,359550,236850,200210,304030,236430,330070,429200
76561198036985096,9900,48700,10,372000,251870,236390,25800,33930,226700,500
76561198037037402,295270,378120,113400,251810,10,200210,304030,231670,386360,226700
76561198037110226,39210,378120,201230,389430,236850,237310,384300,113400,216150,226700
76561198037314081,236850,730,269470,250900,500,330070,216150,389430,10,346900
76561198037314967,429200,730,203770,364360,231430,214950,271590,107410,25800,202990
76561198037326351,113400,310950,378120,359550,730,386360,231670,295270,429200,39210
76561198037442189,236850,730,304030,4000,202990,10190,42710,8800,269470,228180
76561198037551525,730,4000,107410,231430,48700,295270,251810,429200,370240,25800
76561198037551562,39210,107410,200210,429200,251810,42960,207890,113400,231430,236430
76561198037770728,251810,10,107410,268850,378120,295270,304030,9900,24980,359550
76561198037782951,240,9900,295270,200210,238960,730,346110,304030,231670,236850
76561198038010909,304030,39210,107410,251810,8930,236850,394360,10190,238960,271590
76561198038043889,730,295270,372000,230410,236850,226700,389430,221100,212160,42690
76561198038073322,39210,378120,730,231670,207890,202990,48700,240,252950,42710
76561198038233701,378120,295270,231670,8800,730,346110,252490,268850,322170,202990
76561198038371906,268850,429200,47410,203770,113400,359550,202990,304030,33930,214950
76561198038461450,39210,251810,42690,207890,389430,8500,10190,216150,39120,310950
76561198038501049,9900,39210,4000,271590,203770,363970,268850,429200,113400,251870
76561198038524803,730,295270,500,236850,240,48700,207890,231670,200210,216150
76561198038526863,730,203770,48700,363970,10,200210,231670,500,295270,385770
76561198038565716,236850,730,107410,429200,269470,304030,359550,322170,500,271590
76561198038642528,730,236850,240,203770,207890,231430,313740,500,231670,48700
76561198038770749,730,9900,268850,330070,8800,207890,313740,33930,304030,295270
76561198039033260,4000,295270,268850,730,363970,240,216150,47410,8500,34220
76561198039086505,10190,107410,201230,236850,364360,730,231670,378120,20590,228180
76561198039116226,236850,10190,202990,207890,214950,252950,20590,394360,42710,42690
76561198039145139,39210,107410,240,48700,429200,363970,212200,42960,251810,226700
76561198039148657,10,429200,226700,251810,200210,113400,42960,346110,230780,311210
76561198039155781,207890,107410,231670,372000,8800,359550,8930,364420,33930,220200
76561198039260858,730,295270,9900,330070,20590,236390,236850,372000,282350,25800
76561198039321121,236850,372000,304030,48700,212160,251810,230410,250900,200210,240
76561198039321897,236850,9900,207890,20590,238960,25800,282350,226700,214950,330070
76561198039464847,236850,304030,212160,250900,372000,201230,238960,42710,344760,394360
76561198039469600,730,4000,231670,269470,201230,207890,295270,202990,378120,42710
76561198039479569,207890,10,378120,363970,295270,231670,212200,34220,48700,42710
76561198039572606,730,203770,378120,429200,231430,10,364360,214950,216150,201230
76561198039592144,207890,113400,226700,9900,251810,33930,313740,236430,251870,212200
76561198039601607,500,113400,200210,214950,10,251810,304030,48720,378120,429200
76561198039622840,304030,429200,107410,202990,113400,10190,230780,359550,214950,201230
76561198039645284,42710,207890,304030,322170,226700,216150,311210,10,201230,212200
76561198039725253,295270,216150,42710,42690,730,330070,346110,9900,322170,8500
76561198039874090,107410,268850,730,429200,9900,269470,304030,10,226700,282660
76561198039874809,429200,226700,207890,295270,730,9900,20590,228180,394360,282660
76561198039943685,730,107410,236390,364420,39210,237310,282350,231430,105600,359550
76561198039986940,39210,268850,207890,429200,231670,295110,10,221100,203770,374320
76561198040034667,107410,372000,271590,268850,236850,202990,282350,33930,212160,236390
76561198040092872,9900,203770,730,313740,330070,200210,207890,251870,214950,500
76561198040132221,730,269470,330070,231670,42710,4000,207890,295270,313740,202990
76561198040135301,39210,4000,429200,202990,363890,730,105600,10190,282350,230780
76561198040182443,10190,429200,42710,330070,251810,363970,216150,236850,202990,271590
76561198040221521,251810,295270,10,20590,268850,25800,394360,39210,9900,214950
76561198040270647,363970,203770,207890,8500,330070,310950,9900,10,269470,388080
76561198040274055,268850,9900,39210,10,346110,251810,250900,48700,113400,378120
76561198040315657,9900,236850,238960,10,20590,48700,216150,295270,363970,269470
76561198040316697,730,4000,295270,207890,231670,269470,8930,386360,226700,313740
76561198040335179,39210,10190,304030,500,17450,221100,236430,429200,252950,251810
76561198040437182,39210,200210,48700,212200,240,231430,251810,207890,230410,203770
76561198040446729,207890,231670,295270,730,202990,372000,212200,378120,240,42710
76561198040502129,39210,10190,359550,346110,251810,304030,429200,236850,47410,240
76561198040565336,39210,304030,107410,200210,429200,251810,240,10,113400,10190
76561198040571190,203770,268850,39210,330070,10190,236850,45760,8500,231430,47410
76561198040584239,236850,9900,251810,295270,346110,231430,212200,500,394360,386360
76561198040740271,39210,4000,48700,304030,212160,236850,226700,372000,429200,216150
76561198040765527,730,295270,269470,231670,313740,500,240,9900,282660,271590
76561198040820678,207890,4000,295270,251810,230410,378120,231670,730,200210,394360
76561198040824712,295270,730,10,500,236850,250900,42710,34220,372000,346110
76561198040826825,39210,251810,10,378120,207890,363970,240,322170,42710,202990
76561198040864495,500,251810,268850,10,363970,372000,48700,240,39210,107410
76561198040882359,39210,9900,240,236850,207890,231670,359550,730,48700,10
76561198040885407,107410,251810,39210,429200,10,378120,48700,42960,207890,8930
76561198040928888,203770,207890,231430,429200,212200,730,25800,230780,363970,200210
76561198040934136,730,107410,500,10,250900,9900,295270,346110,269470,251810
76561198040962561,236850,730,295270,394360,231430,214950,202990,20590,230410,226320
76561198040992485,203770,730,313740,200210,500,231430,250900,236850,201230,374320
76561198041013291,39210,295270,47410,216150,378120,304030,240,322170,346110,359550
76561198041024471,107410,268850,47410,269470,500,250900,385770,370240,394360,1280
76561198041081496,730,4000,10,226700,207890,48700,372000,251810,212160,231670
76561198041132486,48700,363970,385770,207890,226700,304030,113400,33930,730,388080
76561198041135550,730,10190,429200,113400,10,236850,4000,216150,251810,8800
76561198041144219,304030,429200,107410,236850,251810,730,113400,226700,230780,282660
76561198041204573,9900,730,295270,271590,389430,226700,282350,24980,42960,8800
76561198041284414,9900,730,251810,113400,236850,10,295270,48700,389430,386360
76561198041368338,730,304030,236850,107410,214950,202990,429200,10190,271590,282350
76561198041406291,236850,39210,10190,429200,20590,252950,500,304030,730,214950
76561198041525595,9900,268850,500,39210,250900,216150,346110,372000,374320,42710
76561198041531118,207890,378120,39210,295270,10,322170,363970,8500,231670,364360
76561198041588821,268850,4000,203770,48700,8500,216150,202990,378120,39210,231430
76561198041601455,236850,730,251810,240,201230,231670,378120,322170,48700,389430
76561198041628831,39210,107410,251810,48700,429200,240,359550,226700,113400,304030
76561198041810721,730,201230,10190,363890,200210,39210,107410,8800,202990,240
76561198041830010,730,10,216150,429200,48700,207890,4000,105600,271590,295270
76561198041838864,39210,429200,203770,113400,304030,10190,230780,48700,214950,202990
76561198041839971,730,295270,9900,251810,271590,47410,359550,363970,295110,207890
76561198041895699,39210,9900,268850,252490,271590,48700,107410,304030,363970,4000
76561198041899059,251810,10,4000,378120,295270,107410,429200,304030,230410,363970
76561198041925090,39210,304030,730,236850,429200,372000,237310,301610,105600,282350
76561198041962054,730,252490,236850,20590,25800,268850,251810,310950,45760,372000
76561198041997918,39210,9900,429200,113400,203770,10190,214950,20590,295110,230780
76561198042019083,304030,236850,268850,47410,429200,730,203770,394360,214950,359550
76561198042026186,39210,4000,429200,200210,730,203770,10,230780,8930,25800
76561198042030808,730,203770,207890,214950,216150,9900,429200,20590,8500,48700
76561198042056268,107410,500,10,207890,372000,429200,39210,42960,200210,236430
76561198042071985,216150,39210,207890,429200,214950,363970,203770,231430,48720,364360
76561198042080247,107410,251810,268850,48700,9900,378120,216150,295270,364360,346110
76561198042120680,39210,500,429200,374320,269470,346110,10,251810,304030,212200
76561198042151455,39210,203770,48700,9900,212200,429200,113400,231430,240,10190
76561198042174434,207890,240,203770,200210,231670,39210,313740,48700,212200,363970
76561198042262731,39210,251810,10,389430,24980,322170,237310,228180,105600,363970
76561198042291745,730,9900,4000,429200,330070,269470,271590,203770,39210,251870
76561198042311116,48700,216150,39210,4000,203770,363970,268850,8500,372000,226700
76561198042342239,39210,500,363970,231430,48700,10,203770,105600,251810,243870
76561198042488245,730,48700,4000,251810,372000,236850,212160,226700,207890,271590
76561198042498418,10,304030,295270,47410,251810,378120,268850,346110,359550,20590
76561198042510935,730,231670,295270,236850,282660,359550,310950,9900,269470,282350
76561198042592045,39210,203770,10190,363970,429200,313740,330070,236850,105600,45760
76561198042636361,429200,304030,39210,10,230780,107410,226700,203770,269470,500
76561198042649112,730,268850,9900,8500,203770,363970,310950,269470,295270,231670
76561198042680199,240,236850,363970,231670,359550,295270,322170,10,201230,238960
76561198042746225,304030,429200,107410,200210,10190,236430,230780,42960,113400,363890
76561198042751537,730,203770,313740,269470,8500,268850,216150,370240,231670,385770
76561198042812242,39210,268850,216150,304030,113400,10190,9900,363970,48700,236850
76561198042820263,47410,346110,295270,252490,240,322170,359550,201230,228180,216150
76561198042832977,730,203770,10190,231430,236850,39210,389430,10500,42960,221100
76561198042852639,39210,4000,48700,207890,730,216150,203770,364360,8500,201230
76561198042865102,730,203770,330070,269470,251870,313740,370240,8500,429200,252950
76561198042925968,207890,313740,330070,251870,389430,203770,363970,730,226700,339800
76561198043058295,251810,730,48700,226700,216150,389430,240,372000,252490,39210
76561198043078728,363970,207890,39210,203770,231670,216150,313740,429200,236850,330070
76561198043129925,39210,203770,200210,363970,207890,429200,231430,240,313740,330070
76561198043158994,39210,251810,389430,304030,269470,10190,107410,346110,42690,322170
76561198043173923,203770,9900,107410,429200,231430,212200,113400,269470,221100,39210
76561198043266918,295270,9900,216150,10,251810,48700,363970,226700,207890,500
76561198043268126,730,231670,207890,236850,202990,269470,240,282660,48700,212200
76561198043269140,295270,236850,378120,20590,730,364360,10,231670,394360,201230
76561198043345969,39210,107410,207890,322170,42710,202990,378120,240,10,311210
76561198043402916,730,203770,269470,8500,231670,295270,330070,268850,34220,47410
76561198043428287,295270,251810,10,378120,226700,240,346110,216150,201230,212200
76561198043506443,730,10,295270,113400,378120,429200,304030,251810,228180,364360
76561198043781655,295270,42710,311210,47410,33930,202990,388080,207890,346110,385770
76561198043831737,500,268850,107410,10,429200,304030,113400,250900,47410,370240
76561198043859293,730,322170,10,378120,364360,359550,201230,240,429200,251810
76561198043924091,730,295270,236850,214950,389430,231670,20590,282350,301610,500
76561198043969359,295270,10,207890,200210,231430,216150,378120,42710,311210,231060
76561198044001601,39210,4000,236850,10190,20590,252950,238960,214950,48700,216150
76561198044047862,203770,330070,730,313740,429200,251870,207890,8500,252950,42960
76561198044053170,39210,359550,9900,330070,346110,221100,47410,429200,42710,269470
76561198044061436,39210,207890,238960,4000,20590,231670,372000,252490,9900,48700
76561198044093879,39210,240,251810,216150,212200,200210,346110,48700,363970,10190
76561198044102074,39210,203770,389430,207890,330070,202990,231430,10190,221100,20590
76561198044116994,268850,33930,378120,107410,364360,295270,40100,550,500,310950
76561198044139023,236850,9900,268850,20590,304030,269470,10190,394360,238960,39210
76561198044160042,295270,207890,200210,231430,34220,226320,231670,378120,394360,20590
76561198044174266,295270,216150,378120,304030,48700,346110,250900,730,370240,212160
76561198044210490,429200,730,10,4000,107410,250900,113400,268850,304030,230780
76561198044225128,363970,203770,330070,385770,313740,207890,251870,8500,45760,231430
76561198044254129,295270,200210,730,231670,240,10,359550,221100,230410,378120
76561198044323417,730,203770,269470,429200,226700,47410,282660,295270,107410,236850
76561198044468444,39210,9900,236850,4000,48700,207890,238960,10190,271590,216150
76561198044559634,4000,429200,730,330070,10190,10,201230,47410,269470,359550
76561198044629163,730,207890,240,231670,313740,200210,295270,203770,269470,236430
76561198044670246,304030,359550,47410,378120,268850,346110,20590,8800,236850,214950
76561198044671376,251810,39210,48700,10190,25800,363970,231430,394360,500,10
76561198044673937,251810,10,4000,378120,10190,113400,240,389430,295270,429200
76561198044765209,107410,429200,363970,500,269470,221100,359550,282660,730,268850
76561198044766036,39210,203770,240,236850,10190,268850,231430,359550,201230,47410
76561198044782361,203770,372000,33930,207890,268850,330070,212160,313740,730,359550
76561198044823916,251810,268850,389430,295270,730,113400,240,394360,9900,271590
76561198044853533,207890,313740,200210,231670,203770,385770,363970,500,107410,39210
76561198044902492,207890,200210,226700,212200,10,295270,429200,251810,72850,374320
76561198044913897,730,107410,269470,268850,9900,429200,207890,359550,282660,203770
76561198044956259,39210,389430,372000,330070,8930,363970,240,252490,236850,48700
76561198044958266,39210,730,207890,237310,202990,282350,231670,252950,8930,372000
76561198045051231,268850,47410,9900,107410,231430,310950,295270,236390,48700,25800
76561198045078492,39210,500,372000,304030,363970,212160,238960,107410,374320,236850
76561198045086703,295270,304030,236850,394360,251810,231670,230410,20590,207890,295110
76561198045133933,236850,39210,429200,304030,25800,20590,282350,244850,282660,438040
76561198045195160,236850,730,113400,269470,20590,10190,10,394360,429200,214950
76561198045227847,207890,372000,236850,48700,500,71270,39210,34220,212160,212200
76561198045248171,268850,10,295270,363970,378120,330070,251810,47410,364360,230410
76561198045261204,39210,203770,200210,372000,268850,214950,212160,313740,730,48700
76561198045320042,295270,730,10,9900,236850,221100,311210,230410,250900,364420
76561198045324682,500,207890,107410,251810,231430,39210,48700,10190,212200,236430
76561198045332050,429200,47410,268850,359550,310950,10,236850,212200,269470,386360
76561198045345750,4000,251810,240,207890,385770,304030,295270,226700,201230,42960
76561198045361612,730,4000,207890,269470,39210,202990,271590,231670,378120,372000
76561198045379169,240,268850,47410,216150,346110,359550,250900,200210,304030,8500
76561198045598871,730,269470,4000,500,10,429200,236850,330070,226700,271590
76561198045745629,4000,107410,251810,207890,378120,10190,429200,363970,42960,113400
76561198045768864,730,203770,240,330070,295110,231670,429200,218620,202990,389430
76561198045788421,39210,4000,304030,207890,730,372000,429200,221100,313740,374320
76561198045834896,730,207890,310950,4000,203770,378120,330070,386360,20590,269470
76561198045888198,10190,236850,47410,359550,282350,33930,346110,429200,214950,330070
76561198045896296,295270,378120,207890,231670,310950,330070,236850,322170,364360,237310
76561198045900230,429200,203770,113400,730,236850,10190,9900,42960,269470,230780
76561198045917951,9900,39210,500,268850,269470,107410,10,238960,24980,226700
76561198045937278,39210,9900,268850,269470,346110,8500,216150,48700,252950,730
76561198045949147,39210,9900,10190,107410,4000,203770,42960,271590,238960,429200
76561198045949344,39210,330070,42710,10190,202990,323220,221100,42690,252950,429200
76561198045973059,39210,240,4000,200210,42710,216150,330070,251810,238960,10190
76561198046000476,4000,39210,207890,240,10190,330070,236850,42710,201230,238960
76561198046021452,268850,107410,10190,429200,359550,330070,47410,269470,39210,203770
76561198046071247,268850,231670,304030,9900,212160,372000,236850,378120,295270,385770
76561198046179632,730,269470,346110,47410,295270,10,9900,359550,236850,310950
76561198046195413,39210,389430,330070,394360,730,268850,236850,9900,20590,34220
76561198046204829,236850,252950,10190,231430,214950,48700,203770,25800,20590,202990
76561198046227486,203770,39210,48700,500,252950,330070,372000,204880,251870,220200
76561198046277492,730,4000,252490,378120,231670,107410,268850,313740,330070,203770
76561198046298762,203770,330070,201230,39210,268850,20590,252950,364360,4000,730
76561198046349769,295270,107410,304030,48720,364360,228180,394360,385770,271590,207890
76561198046423722,4000,39210,730,48700,240,216150,429200,202990,203770,10190
76561198046457923,730,372000,236850,268850,48700,212160,330070,252490,20590,252950
76561198046458098,730,4000,10,207890,295270,48700,251810,271590,9900,226700
76561198046522409,10,295270,500,363970,385770,378120,730,269470,200210,107410
76561198046599847,107410,378120,730,231670,4000,207890,295270,269470,500,10
76561198046609856,730,4000,295270,269470,500,231670,42960,251870,370240,323220
76561198046678285,10,268850,363970,47410,39210,271590,9900,105600,311210,429200
76561198046697460,268850,295270,252490,730,107410,47410,8500,231670,363970,295110
