index,label
1499,76561198062733397
1500,76561198062758847
1501,76561198062759322
1502,76561198062781531
1503,76561198062981710
1504,76561198063094638
1505,76561198063159407
1506,76561198063161728
1507,76561198063165076
1508,76561198063206821
1509,76561198063276055
1510,76561198063279026
1511,76561198063326444
1512,76561198063648586
1513,76561198063656577
1514,76561198063678283
1515,76561198063680153
1516,76561198063822865
1517,76561198063938588
1518,76561198063964275
1519,76561198064019141
1520,76561198064027254
1521,76561198064137163
1522,76561198064160374
1523,76561198064169644
1524,76561198064170264
1525,76561198064201937
1526,76561198064220401
1527,76561198064223096
1528,76561198064314534
1529,76561198064328079
1530,76561198064336400
1531,76561198064440213
1532,76561198064452340
1533,76561198064458495
1534,76561198064513018
1535,76561198064592820
1536,76561198064654329
1537,76561198064677007
1538,76561198064694062
1539,76561198064816927
1540,76561198064839615
1541,76561198064871201
1542,76561198064896129
1543,76561198064916033
1544,76561198064951420
1545,76561198065040489
1546,76561198065144415
1547,76561198065160369
1548,76561198065231829
1549,76561198065240293
1550,76561198065262591
1551,76561198065283849
1552,76561198065364436
1553,76561198065466799
1554,76561198065501158
1555,76561198065508089
1556,76561198065548592
1557,76561198065579366
1558,76561198065587258
1559,76561198065619101
1560,76561198065716904
1561,76561198065749520
1562,76561198065767765
1563,76561198065782533
1564,76561198065784708
1565,76561198065794638
1566,76561198065796824
1567,76561198065827702
1568,76561198065992371
1569,76561198066005139
1570,76561198066014592
1571,76561198066040916
1572,76561198066042219
1573,76561198066044944
1574,76561198066107698
1575,76561198066114032
1576,76561198066138613
1577,76561198066152545
1578,76561198066181238
1579,76561198066183896
1580,76561198066198946
1581,76561198066204737
1582,76561198066241476
1583,76561198066258217
1584,76561198066276197
1585,76561198066360900
1586,76561198066410123
1587,76561198066449266
1588,76561198066455648
1589,76561198066480165
1590,76561198066524055
1591,76561198066566083
1592,76561198066577430
1593,76561198066595368
1594,76561198066624752
1595,76561198066654589
1596,76561198066685227
1597,76561198066700866
1598,76561198066746877
1599,76561198066786043
1600,76561198066824399
1601,76561198066829278
1602,76561198066835895
1603,76561198066840085
1604,76561198066874305
1605,76561198066882401
1606,76561198066924684
1607,76561198066982277
1608,76561198066983890
1609,76561198066983931
1610,76561198067066142
1611,76561198067205822
1612,76561198067221555
1613,76561198067239144
1614,76561198067240665
1615,76561198067258668
1616,76561198067267041
1617,76561198067312802
1618,76561198067317595
1619,76561198067319020
1620,76561198067332967
1621,76561198067346020
1622,76561198067389140
1623,76561198067438478
1624,76561198067442998
1625,76561198067529602
1626,76561198067573928
1627,76561198067581637
1628,76561198067661594
1629,76561198067677848
1630,76561198067715444
1631,76561198067755770
1632,76561198067756684
1633,76561198067770956
1634,76561198067802213
1635,76561198067816967
1636,76561198067835005
1637,76561198067886290
1638,76561198067907495
1639,76561198067943572
1640,76561198067944483
1641,76561198067965484
1642,76561198068017934
1643,76561198068030859
1644,76561198068032643
1645,76561198068045508
1646,76561198068048283
1647,76561198068050661
1648,76561198068060258
1649,76561198068109028
1650,76561198068114918
1651,76561198068122702
1652,76561198068135912
1653,76561198068177738
1654,76561198068183033
1655,76561198068261054
1656,76561198068387086
1657,76561198068419398
1658,76561198068437376
1659,76561198068456227
1660,76561198068467818
1661,76561198068475884
1662,76561198068487390
1663,76561198068493495
1664,76561198068499341
1665,76561198068525768
1666,76561198068581634
1667,76561198068609330
1668,76561198068660781
1669,76561198068674588
1670,76561198068676524
1671,76561198068694078
1672,76561198068748783
1673,76561198068778928
1674,76561198068832476
1675,76561198068908951
1676,76561198068968195
1677,76561198069009095
1678,76561198069023911
1679,76561198069085065
1680,76561198069177131
1681,76561198069231972
1682,76561198069236626
1683,76561198069248891
1684,76561198069351909
1685,76561198069379150
1686,76561198069394609
1687,76561198069404595
1688,76561198069429868
1689,76561198069431278
1690,76561198069449412
1691,76561198069461428
1692,76561198069467036
1693,76561198069477739
1694,76561198069503748
1695,76561198069545316
1696,76561198069590381
1697,76561198069618809
1698,76561198069620205
1699,76561198069630188
1700,76561198069685647
1701,76561198069795854
1702,76561198069817913
1703,76561198069822981
1704,76561198069892811
1705,76561198069929541
1706,76561198069968488
1707,76561198069986134
1708,76561198069987329
1709,76561198070084634
1710,76561198070087191
1711,76561198070087330
1712,76561198070098876
1713,76561198070133742
1714,76561198070153873
1715,76561198070212073
1716,76561198070274987
1717,76561198070326364
1718,76561198070345343
1719,76561198070451246
1720,76561198070460574
1721,76561198070513346
1722,76561198070522969
1723,76561198070552475
1724,76561198070647810
1725,76561198070685009
1726,76561198070735415
1727,76561198070744130
1728,76561198070754154
1729,76561198070768157
1730,76561198070836642
1731,76561198070846568
1732,76561198070887950
1733,76561198070890778
1734,76561198070907535
1735,76561198070913643
1736,76561198070915461
1737,76561198070961593
1738,76561198070983423
1739,76561198071013430
1740,76561198071027835
1741,76561198071042599
1742,76561198071086942
1743,76561198071098417
1744,76561198071123827
1745,76561198071132358
1746,76561198071142544
1747,76561198071163961
1748,76561198071267522
1749,76561198071268900
1750,76561198071359548
1751,76561198071378956
1752,76561198071454941
1753,76561198071473575
1754,76561198071513465
1755,76561198071593803
1756,76561198071596701
1757,76561198071611820
1758,76561198071627210
1759,76561198071628303
1760,76561198071658546
1761,76561198071686296
1762,76561198071696674
1763,76561198071710920
1764,76561198071719420
1765,76561198071756441
1766,76561198071761758
1767,76561198071765363
1768,76561198071806867
1769,76561198071845516
1770,76561198071848271
1771,76561198071874309
1772,76561198071881433
1773,76561198071917043
1774,76561198071997261
1775,76561198072027329
1776,76561198072080626
1777,76561198072105794
1778,76561198072106972
1779,76561198072189229
1780,76561198072221115
1781,76561198072233594
1782,76561198072247094
1783,76561198072275943
1784,76561198072282194
1785,76561198072298996
1786,76561198072328234
1787,76561198072330395
1788,76561198072336189
1789,76561198072338765
1790,76561198072412204
1791,76561198072469020
1792,76561198072522560
1793,76561198072531839
1794,76561198072562213
1795,76561198072570601
1796,76561198072571938
1797,76561198072587610
1798,76561198072593767
1799,76561198072602616
1800,76561198072607354
1801,76561198072616299
1802,76561198072618880
1803,76561198072630441
1804,76561198072662215
1805,76561198072678510
1806,76561198072702791
1807,76561198072767355
1808,76561198072775848
1809,76561198072795989
1810,76561198072854404
1811,76561198072919997
1812,76561198072930019
1813,76561198072958544
1814,76561198072995386
1815,76561198073004616
1816,76561198073058707
1817,76561198073072068
1818,76561198073108585
1819,76561198073119397
1820,76561198073122159
1821,76561198073123754
1822,76561198073126955
1823,76561198073163327
1824,76561198073182713
1825,76561198073315699
1826,76561198073359060
1827,76561198073373152
1828,76561198073416505
1829,76561198073441807
1830,76561198073480842
1831,76561198073548398
1832,76561198073550127
1833,76561198073691267
1834,76561198073706159
1835,76561198073802918
1836,76561198073843002
1837,76561198073877909
1838,76561198073888721
1839,76561198073892815
1840,76561198073912604
1841,76561198073936191
1842,76561198073978795
1843,76561198074082246
1844,76561198074137545
1845,76561198074150595
1846,76561198074188133
1847,76561198074258777
1848,76561198074280355
1849,76561198074423164
1850,76561198074532362
1851,76561198074563220
1852,76561198074576720
1853,76561198074639834
1854,76561198074717807
1855,76561198074865921
1856,76561198074873507
1857,76561198074906310
1858,76561198074912525
1859,76561198074917863
1860,76561198074921265
1861,76561198074924878
1862,76561198074932486
1863,76561198074956157
1864,76561198074986936
1865,76561198075087088
1866,76561198075107730
1867,76561198075154857
1868,76561198075237723
1869,76561198075254216
1870,76561198075256495
1871,76561198075310246
1872,76561198075326481
1873,76561198075329119
1874,76561198075494355
1875,76561198075502296
1876,76561198075570346
1877,76561198075576661
1878,76561198075660567
1879,76561198075758775
1880,76561198075776380
1881,76561198075903070
1882,76561198075965631
1883,76561198075970826
1884,76561198075994918
1885,76561198076057495
1886,76561198076078362
1887,76561198076088590
1888,76561198076101090
1889,76561198076105064
1890,76561198076172090
1891,76561198076210458
1892,76561198076312666
1893,76561198076335990
1894,76561198076342847
1895,76561198076378787
1896,76561198076461646
1897,76561198076477403
1898,76561198076522654
1899,76561198076552290
1900,76561198076696688
1901,76561198076697360
1902,76561198076699590
1903,76561198076747898
1904,76561198076755794
1905,76561198076763558
1906,76561198076810560
1907,76561198076825635
1908,76561198076948476
1909,76561198077022237
1910,76561198077037642
1911,76561198077079176
1912,76561198077117076
1913,76561198077169582
1914,76561198077184401
1915,76561198077216195
1916,76561198077313100
1917,76561198077318698
1918,76561198077319093
1919,76561198077351668
1920,76561198077352827
1921,76561198077356285
1922,76561198077414851
1923,76561198077431331
1924,76561198077487746
1925,76561198077493900
1926,76561198077529563
1927,76561198077537740
1928,76561198077614058
1929,76561198077617201
1930,76561198077795517
1931,76561198077844709
1932,76561198077854007
1933,76561198077855214
1934,76561198077912635
1935,76561198077975588
1936,76561198077984181
1937,76561198078012230
1938,76561198078014355
1939,76561198078087133
1940,76561198078110721
1941,76561198078238805
1942,76561198078289058
1943,76561198078294834
1944,76561198078335382
1945,76561198078355161
1946,76561198078384787
1947,76561198078401712
1948,76561198078456367
1949,76561198078467937
1950,76561198078497950
1951,76561198078559886
1952,76561198078671378
1953,76561198078671885
1954,76561198078687816
1955,76561198078733439
1956,76561198078795102
1957,76561198078802053
1958,76561198078832895
1959,76561198078857088
1960,76561198078880963
1961,76561198078901333
1962,76561198078912441
1963,76561198078953326
1964,76561198078985828
1965,76561198078998623
1966,76561198079005346
1967,76561198079005913
1968,76561198079005962
1969,76561198079066793
1970,76561198079111929
1971,76561198079128209
1972,76561198079134806
1973,76561198079190595
1974,76561198079296433
1975,76561198079354308
1976,76561198079370553
1977,76561198079379784
1978,76561198079394506
1979,76561198079398647
1980,76561198079401586
1981,76561198079410265
1982,76561198079411614
1983,76561198079416267
1984,76561198079429502
1985,76561198079434556
1986,76561198079450550
1987,76561198079470779
1988,76561198079480606
1989,76561198079525455
1990,76561198079562787
1991,76561198079632077
1992,76561198079640149
1993,76561198079650710
1994,76561198079707876
1995,76561198079763402
1996,76561198079763815
1997,76561198079766356
1998,76561198079784132
1999,76561198079805194
2000,76561198079863258
2001,76561198079866431
2002,76561198079888074
2003,76561198079938814
2004,76561198079966091
2005,76561198080024580
2006,76561198080128853
2007,76561198080130813
2008,76561198080145886
2009,76561198080188739
2010,76561198080207199
2011,76561198080229889
2012,76561198080243445
2013,76561198080256929
2014,76561198080275758
2015,76561198080275867
2016,76561198080366597
2017,76561198080415477
2018,76561198080416586
2019,76561198080504386
2020,76561198080562416
2021,76561198080566643
2022,76561198080571462
2023,76561198080631907
2024,76561198080692588
2025,76561198080700483
2026,76561198080762173
2027,76561198080786354
2028,76561198080804900
2029,76561198080857114
2030,76561198080867559
2031,76561198080942607
2032,76561198080961345
2033,76561198081002038
2034,76561198081019248
2035,76561198081021515
2036,76561198081032545
2037,76561198081072941
2038,76561198081075219
2039,76561198081165579
2040,76561198081201275
2041,76561198081273870
2042,76561198081303415
2043,76561198081349687
2044,76561198081382236
2045,76561198081386185
2046,76561198081387532
2047,76561198081402099
2048,76561198081445893
2049,76561198081528778
2050,76561198081552176
2051,76561198081631669
2052,76561198081719895
2053,76561198081740950
2054,76561198081746383
2055,76561198081757766
2056,76561198081794283
2057,76561198081796348
2058,76561198081918172
2059,76561198081949660
2060,76561198081968265
2061,76561198081980496
2062,76561198081985702
2063,76561198082005091
2064,76561198082033309
2065,76561198082054040
2066,76561198082071280
2067,76561198082079640
2068,76561198082155958
2069,76561198082203565
2070,76561198082204428
2071,76561198082220776
2072,76561198082222312
2073,76561198082249280
2074,76561198082265153
2075,76561198082287559
2076,76561198082331240
2077,76561198082386812
2078,76561198082400000
2079,76561198082407414
2080,76561198082429883
2081,76561198082440630
2082,76561198082481131
2083,76561198082481473
2084,76561198082511495
2085,76561198082515060
2086,76561198082526068
2087,76561198082575702
2088,76561198082620246
2089,76561198082800866
2090,76561198082854382
2091,76561198082925450
2092,76561198082936001
2093,76561198083032552
2094,76561198083098417
2095,76561198083233823
2096,76561198083252834
2097,76561198083255745
2098,76561198083333852
2099,76561198083337131
2100,76561198083339408
2101,76561198083387865
2102,76561198083399857
2103,76561198083405174
2104,76561198083443079
2105,76561198083451806
2106,76561198083567870
2107,76561198083577792
2108,76561198083590288
2109,76561198083593580
2110,76561198083622094
2111,76561198083640820
2112,76561198083662353
2113,76561198083662988
2114,76561198083779979
2115,76561198083805867
2116,76561198083870927
2117,76561198083874159
2118,76561198083933871
2119,76561198084017709
2120,76561198084030618
2121,76561198084039867
2122,76561198084042351
2123,76561198084054944
2124,76561198084077434
2125,76561198084090151
2126,76561198084129650
2127,76561198084282016
2128,76561198084321122
2129,76561198084351410
2130,76561198084411876
2131,76561198084416824
2132,76561198084498105
2133,76561198084513714
2134,76561198084622456
2135,76561198084683644
2136,76561198084820975
2137,76561198084821396
2138,76561198084826532
2139,76561198084906348
2140,76561198084926294
2141,76561198084982262
2142,76561198085020277
2143,76561198085090581
2144,76561198085151218
2145,76561198085175932
2146,76561198085184550
2147,76561198085192801
2148,76561198085229917
2149,76561198085242454
2150,76561198085350765
2151,76561198085405782
2152,76561198085543516
2153,76561198085575343
2154,76561198085592105
2155,76561198085605931
2156,76561198085633599
2157,76561198085654181
2158,76561198085685048
2159,76561198085691836
2160,76561198085697295
2161,76561198085726381
2162,76561198085789196
2163,76561198085824675
2164,76561198085844001
2165,76561198085896435
2166,76561198085907031
2167,76561198085909403
2168,76561198085920841
2169,76561198085933404
2170,76561198085975302
2171,76561198085986300
2172,76561198085999336
2173,76561198086027157
2174,76561198086041646
2175,76561198086077426
2176,76561198086174668
2177,76561198086178884
2178,76561198086179258
2179,76561198086213107
2180,76561198086220390
2181,76561198086275090
2182,76561198086324427
2183,76561198086453572
2184,76561198086464470
2185,76561198086485475
2186,76561198086555545
2187,76561198086557993
2188,76561198086570989
2189,76561198086638887
2190,76561198086668278
2191,76561198086673563
2192,76561198086847180
2193,76561198086858847
2194,76561198086908582
2195,76561198086914493
2196,76561198086930165
2197,76561198086943761
2198,76561198086997889
2199,76561198087047088
2200,76561198087061454
2201,76561198087071553
2202,76561198087103614
2203,76561198087192381
2204,76561198087223264
2205,76561198087276613
2206,76561198087277793
2207,76561198087298106
2208,76561198087364705
2209,76561198087390818
2210,76561198087419844
2211,76561198087503955
2212,76561198087521352
2213,76561198087540370
2214,76561198087588407
2215,76561198087597766
2216,76561198087614142
2217,76561198087614393
2218,76561198087616655
2219,76561198087621406
2220,76561198087661217
2221,76561198087814637
2222,76561198087861291
2223,76561198087901864
2224,76561198087910035
2225,76561198087951565
2226,76561198088020376
2227,76561198088038661
2228,76561198088047469
2229,76561198088072454
2230,76561198088150884
2231,76561198088191090
2232,76561198088194334
2233,76561198088226049
2234,76561198088248159
2235,76561198088274817
2236,76561198088278068
2237,76561198088301552
2238,76561198088331620
2239,76561198088429955
2240,76561198088464986
2241,76561198088507946
2242,76561198088559989
2243,76561198088597830
2244,76561198088648795
2245,76561198088688175
2246,76561198088717652
2247,76561198088828483
2248,76561198088871120
2249,76561198088891853
2250,76561198088958569
2251,76561198089044250
2252,76561198089059388
2253,76561198089092210
2254,76561198089146886
2255,76561198089164586
2256,76561198089164814
2257,76561198089186683
2258,76561198089205307
2259,76561198089230536
2260,76561198089298477
2261,76561198089324430
2262,76561198089328438
2263,76561198089359225
2264,76561198089365697
2265,76561198089409596
2266,76561198089431859
2267,76561198089448196
2268,76561198089451437
2269,76561198089457843
2270,76561198089495205
2271,76561198089502495
2272,76561198089559095
2273,76561198089641094
2274,76561198089662391
2275,76561198089721817
2276,76561198089758787
2277,76561198089833876
2278,76561198089845005
2279,76561198089848054
2280,76561198089919072
2281,76561198089954073
2282,76561198089988627
2283,76561198090109258
2284,76561198090163926
2285,76561198090195662
2286,76561198090303591
2287,76561198090368765
2288,76561198090375314
2289,76561198090425695
2290,76561198090426003
2291,76561198090429061
2292,76561198090433209
2293,76561198090467373
2294,76561198090475556
2295,76561198090574074
2296,76561198090673047
2297,76561198090694293
2298,76561198090695830
2299,76561198090707709
2300,76561198090796635
2301,76561198090836223
2302,76561198090869130
2303,76561198090881127
2304,76561198090990520
2305,76561198091000203
2306,76561198091037297
2307,76561198091043984
2308,76561198091071901
2309,76561198091082560
2310,76561198091088194
2311,76561198091096536
2312,76561198091124127
2313,76561198091153884
2314,76561198091194904
2315,76561198091234815
2316,76561198091260560
2317,76561198091370114
2318,76561198091371257
2319,76561198091446896
2320,76561198091482005
2321,76561198091484723
2322,76561198091492850
2323,76561198091507372
2324,76561198091519267
2325,76561198091591745
2326,76561198091707194
2327,76561198091833312
2328,76561198091841453
2329,76561198091890618
2330,76561198091938162
2331,76561198091971819
2332,76561198092025707
2333,76561198092054257
2334,76561198092063498
2335,76561198092137032
2336,76561198092176699
2337,76561198092194654
2338,76561198092209242
2339,76561198092274974
2340,76561198092276123
2341,76561198092396430
2342,76561198092425327
2343,76561198092446865
2344,76561198092458962
2345,76561198092510460
2346,76561198092513470
2347,76561198092527385
2348,76561198092532420
2349,76561198092552139
2350,76561198092574100
2351,76561198092577711
2352,76561198092577936
2353,76561198092693040
2354,76561198092695175
2355,76561198092705617
2356,76561198092718576
2357,76561198092742144
2358,76561198092759467
2359,76561198092770800
2360,76561198092773346
2361,76561198092849763
2362,76561198092978740
2363,76561198092992997
2364,76561198093010899
2365,76561198093053593
2366,76561198093069124
2367,76561198093100163
2368,76561198093113877
2369,76561198093117173
2370,76561198093125937
2371,76561198093133092
2372,76561198093146233
2373,76561198093154093
2374,76561198093168437
2375,76561198093171698
2376,76561198093241150
2377,76561198093242866
2378,76561198093255081
2379,76561198093310746
2380,76561198093326113
2381,76561198093349606
2382,76561198093363692
2383,76561198093419851
2384,76561198093453336
2385,76561198093477607
2386,76561198093531913
2387,76561198093537895
2388,76561198093606071
2389,76561198093637938
2390,76561198093645745
2391,76561198093656823
2392,76561198093658035
2393,76561198093736844
2394,76561198093793787
2395,76561198093810453
2396,76561198093829624
2397,76561198093864500
2398,76561198093923021
2399,76561198093984083
2400,76561198094007827
2401,76561198094040117
2402,76561198094083191
2403,76561198094120257
2404,76561198094146874
2405,76561198094155262
2406,76561198094212789
2407,76561198094265244
2408,76561198094278777
2409,76561198094281467
2410,76561198094323061
2411,76561198094361790
2412,76561198094375103
2413,76561198094426698
2414,76561198094428948
2415,76561198094454392
2416,76561198094556492
2417,76561198094560588
2418,76561198094590757
2419,76561198094717260
2420,76561198094743625
2421,76561198094755500
2422,76561198094773241
2423,76561198094886044
2424,76561198094946710
2425,76561198094977776
2426,76561198095044754
2427,76561198095063822
2428,76561198095078472
2429,76561198095115030
2430,76561198095119979
2431,76561198095150279
2432,76561198095154004
2433,76561198095158519
2434,76561198095207198
2435,76561198095310787
2436,76561198095431136
2437,76561198095433560
2438,76561198095475335
2439,76561198095498972
2440,76561198095520504
2441,76561198095550677
2442,76561198095563124
2443,76561198095712987
2444,76561198095748639
2445,76561198095872546
2446,76561198095897466
2447,76561198095916090
2448,76561198095936259
2449,76561198096020094
2450,76561198096065590
2451,76561198096069954
2452,76561198096109274
2453,76561198096119536
2454,76561198096170401
2455,76561198096214592
2456,76561198096268476
2457,76561198096319345
2458,76561198096338020
2459,76561198096404863
2460,76561198096489819
2461,76561198096555133
2462,76561198096556524
2463,76561198096654564
2464,76561198096674521
2465,76561198096689826
2466,76561198096706899
2467,76561198096835578
2468,76561198096991525
2469,76561198096998045
2470,76561198097014651
2471,76561198097218766
2472,76561198097283185
2473,76561198097316084
2474,76561198097444345
2475,76561198097448088
2476,76561198097650267
2477,76561198097650310
2478,76561198097660828
2479,76561198097795531
2480,76561198097826309
2481,76561198097853713
2482,76561198097916082
2483,76561198097980165
2484,76561198097981286
2485,76561198098002647
2486,76561198098049127
2487,76561198098060245
2488,76561198098077386
2489,76561198098146617
2490,76561198098233570
2491,76561198098240141
2492,76561198098243965
2493,76561198098249624
2494,76561198098261465
2495,76561198098428300
2496,76561198098471352
2497,76561198098559578
2498,76561198098582361
2499,76561198098620227
2500,76561198098646568
2501,76561198098796553
2502,76561198098811976
2503,76561198098846825
2504,76561198099001216
2505,76561198099156879
2506,76561198099223229
2507,76561198099224331
2508,76561198099233224
2509,76561198099246836
2510,76561198099320649
2511,76561198099472033
2512,76561198099525332
2513,76561198099543531
2514,76561198099601046
2515,76561198099636681
2516,76561198099795124
2517,76561198099894260
2518,76561198099912854
2519,76561198099969164
2520,76561198099985482
2521,76561198100004944
2522,76561198100111944
2523,76561198100203984
2524,76561198100219133
2525,76561198100257233
2526,76561198100368978
2527,76561198100376890
2528,76561198100449240
2529,76561198100466374
2530,76561198100546287
2531,76561198100562565
2532,76561198100644379
2533,76561198100685593
2534,76561198100690238
2535,76561198100789972
2536,76561198100798290
2537,76561198101020344
2538,76561198101029590
2539,76561198101091514
2540,76561198101132369
2541,76561198101162367
2542,76561198101193098
2543,76561198101207514
2544,76561198101210264
2545,76561198101263043
2546,76561198101343783
2547,76561198101344399
2548,76561198101369602
2549,76561198101498895
2550,76561198101504057
2551,76561198101558490
2552,76561198101597706
2553,76561198101650713
2554,76561198101660469
2555,76561198101669592
2556,76561198101845805
2557,76561198101859560
2558,76561198101892185
2559,76561198101923914
2560,76561198101948567
2561,76561198101980358
2562,76561198102052178
2563,76561198102100599
2564,76561198102111082
2565,76561198102147911
2566,76561198102160949
2567,76561198102201621
2568,76561198102553657
2569,76561198102695721
2570,76561198102732871
2571,76561198102898500
2572,76561198102906833
2573,76561198102907935
2574,76561198102916862
2575,76561198103021013
2576,76561198103064254
2577,76561198103187225
2578,76561198103187683
2579,76561198103219204
2580,76561198103296199
2581,76561198103371888
2582,76561198103375659
2583,76561198103408796
2584,76561198103432256
2585,76561198103485446
2586,76561198103486203
2587,76561198103507654
2588,76561198103549042
2589,76561198103604299
2590,76561198103619388
2591,76561198103646718
2592,76561198103652726
2593,76561198103680480
2594,76561198103706786
2595,76561198103725722
2596,76561198103762809
2597,76561198103858092
2598,76561198103859851
2599,76561198103872378
2600,76561198103937480
2601,76561198103998999
2602,76561198104073278
2603,76561198104122542
2604,76561198104155920
2605,76561198104172494
2606,76561198104298205
2607,76561198104330052
2608,76561198104339156
2609,76561198104347846
2610,76561198104355800
2611,76561198104407458
2612,76561198104435436
2613,76561198104448078
2614,76561198104470184
2615,76561198104487248
2616,76561198104497383
2617,76561198104513626
2618,76561198104592779
2619,76561198104719870
2620,76561198104723446
2621,76561198104735767
2622,76561198104740396
2623,76561198104753058
2624,76561198104794603
2625,76561198104816794
2626,76561198104864951
2627,76561198104900963
2628,76561198105031251
2629,76561198105059878
2630,76561198105218374
2631,76561198105233229
2632,76561198105394589
2633,76561198105415549
2634,76561198105417333
2635,76561198105515939
2636,76561198105613425
2637,76561198105645613
2638,76561198105664764
2639,76561198105688586
2640,76561198105702795
2641,76561198105706241
2642,76561198105820982
2643,76561198105847243
2644,76561198105887684
2645,76561198105888797
2646,76561198105912524
2647,76561198105920823
2648,76561198105947385
2649,76561198105957420
2650,76561198105998741
2651,76561198106037036
2652,76561198106071592
2653,76561198106137809
2654,76561198106171255
2655,76561198106180956
2656,76561198106232693
2657,76561198106314197
2658,76561198106391601
2659,76561198106466632
2660,76561198106474187
2661,76561198106477110
2662,76561198106756850
2663,76561198106766698
2664,76561198106823624
2665,76561198106933391
2666,76561198106935645
2667,76561198106945575
2668,76561198107015674
2669,76561198107019108
2670,76561198107085997
2671,76561198107106520
2672,76561198107140478
2673,76561198107185224
2674,76561198107233758
2675,76561198107317625
2676,76561198107370153
2677,76561198107441926
2678,76561198107459093
2679,76561198107539189
2680,76561198107581956
2681,76561198107783952
2682,76561198107853363
2683,76561198107860568
2684,76561198107931615
2685,76561198108005416
2686,76561198108023332
2687,76561198108032701
2688,76561198108044427
2689,76561198108046372
2690,76561198108168211
2691,76561198108201141
2692,76561198108346836
2693,76561198108349556
2694,76561198108710678
2695,76561198108723274
2696,76561198108735498
2697,76561198108752904
2698,76561198108762392
2699,76561198108795311
2700,76561198108813650
2701,76561198108821568
2702,76561198108841614
2703,76561198108859190
2704,76561198108889048
2705,76561198108947647
2706,76561198109072552
2707,76561198109102737
2708,76561198109212327
2709,76561198109289949
2710,76561198109309854
2711,76561198109414615
2712,76561198109422109
2713,76561198109434975
2714,76561198109493312
2715,76561198109570451
2716,76561198109714950
2717,76561198109756571
2718,76561198109768195
2719,76561198109784108
2720,76561198109818508
2721,76561198109852161
2722,76561198109874939
2723,76561198109886911
2724,76561198109893254
2725,76561198109942063
2726,76561198109959312
2727,76561198109964269
2728,76561198109975380
2729,76561198110003656
2730,76561198110055191
2731,76561198110122719
2732,76561198110151512
2733,76561198110164433
2734,76561198110204582
2735,76561198110239623
2736,76561198110317212
2737,76561198110465905
2738,76561198110489076
2739,76561198110563717
2740,76561198110651655
2741,76561198110762586
2742,76561198110787483
2743,76561198110827462
2744,76561198110899581
2745,76561198110923471
2746,76561198110951077
2747,76561198110963824
2748,76561198110978353
2749,76561198111081934
2750,76561198111082599
2751,76561198111167409
2752,76561198111209493
2753,76561198111242276
2754,76561198111246930
2755,76561198111247218
2756,76561198111277451
2757,76561198111281045
2758,76561198111323699
2759,76561198111331997
2760,76561198111336498
2761,76561198111343393
2762,76561198111363710
2763,76561198111364175
2764,76561198111386224
2765,76561198111391622
2766,76561198111427175
2767,76561198111475563
2768,76561198111613708
2769,76561198111613914
2770,76561198111624008
2771,76561198111635253
2772,76561198111669241
2773,76561198111684300
2774,76561198111714276
2775,76561198111771039
2776,76561198111817833
2777,76561198111890633
2778,76561198111906270
2779,76561198111912651
2780,76561198111921322
2781,76561198111950963
2782,76561198112026322
2783,76561198112052013
2784,76561198112114291
2785,76561198112151706
2786,76561198112231307
2787,76561198112317772
2788,76561198112331793
2789,76561198112347307
2790,76561198112363936
2791,76561198112499844
2792,76561198112533975
2793,76561198112547560
2794,76561198112634075
2795,76561198112765837
2796,76561198112815108
2797,76561198112900745
2798,76561198112943276
2799,76561198112962462
2800,76561198113052565
2801,76561198113077620
2802,76561198113150288
2803,76561198113260396
2804,76561198113269079
2805,76561198113275488
2806,76561198113294224
2807,76561198113318795
2808,76561198113333047
2809,76561198113335056
2810,76561198113365170
2811,76561198113405533
2812,76561198113506213
2813,76561198113580672
2814,76561198113581050
2815,76561198113772072
2816,76561198113807660
2817,76561198113807709
2818,76561198113854759
2819,76561198113864191
2820,76561198113897140
2821,76561198113976620
2822,76561198114060993
2823,76561198114072820
2824,76561198114106402
2825,76561198114132031
2826,76561198114136116
2827,76561198114316446
2828,76561198114344507
2829,76561198114369300
2830,76561198114421284
2831,76561198114427030
2832,76561198114430707
2833,76561198114630203
2834,76561198114634825
2835,76561198114639763
2836,76561198114668286
2837,76561198114669313
2838,76561198114703709
2839,76561198114760007
2840,76561198114788665
2841,76561198114794451
2842,76561198114814360
2843,76561198114877294
2844,76561198114907684
2845,76561198114989096
2846,76561198114991122
2847,76561198115008318
2848,76561198115089492
2849,76561198115190529
2850,76561198115191590
2851,76561198115223126
2852,76561198115232844
2853,76561198115389010
2854,76561198115465970
2855,76561198115520316
2856,76561198115532952
2857,76561198115535691
2858,76561198115668155
2859,76561198115706288
2860,76561198115721520
2861,76561198115787963
2862,76561198115796492
2863,76561198115819228
2864,76561198115828629
2865,76561198115832632
2866,76561198115905798
2867,76561198115916593
2868,76561198115924195
2869,76561198115925060
2870,76561198115960345
2871,76561198115990437
2872,76561198116103975
2873,76561198116150596
2874,76561198116173004
2875,76561198116201353
2876,76561198116201916
2877,76561198116220090
2878,76561198116233021
2879,76561198116346480
2880,76561198116352823
2881,76561198116387316
2882,76561198116411664
2883,76561198116463943
2884,76561198116478715
2885,76561198116517809
2886,76561198116533868
2887,76561198116618754
2888,76561198116626079
2889,76561198116700446
2890,76561198116700918
2891,76561198116747845
2892,76561198116810572
2893,76561198116878047
2894,76561198116902592
2895,76561198116928487
2896,76561198116930194
2897,76561198116953263
